Gender,Company Type,WFH Setup Available,Designation,Resource Allocation,Mental Fatigue Score,Burn Rate,Days at Company
0,0,1,3.0,5.0,6.5,0.5,6075
1,1,1,2.0,3.0,4.2,0.2,5905
0,1,0,3.0,6.0,5.6,0.41,5892
0,0,0,1.0,2.0,4.5,0.28,5746
0,1,0,3.0,8.0,7.7,0.73,5838
0,1,1,1.0,1.0,1.3,0.02,5978
1,0,0,4.0,8.0,7.3,0.67,6001
0,1,1,1.0,4.0,4.8,0.4,6093
0,1,0,2.0,3.0,3.2,0.22,6080
0,1,0,3.0,7.0,6.9,0.55,5840
0,1,0,2.0,5.0,7.3,0.59,6042
0,0,0,0.0,2.0,4.0,0.24,6083
1,0,1,3.0,5.0,7.1,0.5,5780
0,0,1,3.0,4.0,4.7,0.42,5810
1,1,0,1.0,2.0,4.3,0.29,5818
1,0,0,2.0,4.0,5.8,0.4,6089
0,1,0,2.0,5.0,5.3,0.46,5812
1,1,1,3.0,6.0,7.1,0.52,5751
1,1,0,2.0,6.0,6.8,0.65,5850
0,0,0,3.0,6.0,7.9,0.64,5754
1,1,0,2.0,5.0,6.7,0.55,5928
0,1,1,2.0,5.0,7.7,0.66,5896
1,1,0,4.0,8.0,6.9,0.58,5958
1,1,1,2.0,3.0,4.0,0.23,5976
1,1,1,3.0,5.0,5.3,0.43,5998
0,1,0,3.0,5.0,6.0,0.39,5746
1,1,1,2.0,4.0,5.3,0.31,5997
0,1,1,2.0,2.0,5.0,0.28,5944
0,0,0,2.0,5.0,6.8,0.56,5894
1,1,0,1.0,4.0,6.6,0.53,5903
0,1,0,2.0,5.0,8.1,0.63,5808
0,0,1,2.0,4.0,5.7,0.49,5802
0,1,0,2.0,5.0,8.2,0.66,5933
1,0,1,3.0,5.0,6.6,0.64,6048
0,1,0,3.0,5.0,6.3,0.39,5990
1,1,1,1.0,1.0,1.0,0.09,6087
1,1,1,4.0,7.0,7.6,0.56,5962
0,1,1,3.0,6.0,5.3,0.41,5837
0,1,0,3.0,6.0,7.3,0.53,6060
0,1,1,3.0,4.0,5.8,0.37,6072
0,0,0,3.0,8.0,8.2,0.72,6037
0,1,1,3.0,5.0,5.5,0.37,5925
0,0,1,2.0,2.0,3.5,0.27,5838
1,1,0,3.0,6.0,7.4,0.62,5991
0,0,0,5.0,9.0,9.1,0.86,6005
1,1,0,3.0,6.0,7.4,0.64,5987
0,1,1,4.0,7.0,7.4,0.7,5863
1,1,0,2.0,5.0,6.7,0.64,5864
0,1,0,1.0,4.0,4.1,0.31,5761
1,0,1,3.0,4.0,4.9,0.42,5859
0,1,1,2.0,4.0,6.4,0.43,5852
1,1,0,2.0,5.0,7.7,0.6,5755
0,1,0,3.0,8.0,9.1,0.84,5855
0,0,1,1.0,2.0,6.7,0.5,5756
0,1,1,3.0,5.0,5.1,0.44,5926
0,1,1,3.0,7.0,7.0,0.55,5968
1,1,1,3.0,5.0,6.5,0.45,6043
1,1,1,0.0,1.0,0.0,0.0,6005
1,0,1,3.0,6.0,4.0,0.35,5837
0,0,1,1.0,2.0,5.9,0.39,5832
0,1,0,2.0,4.0,5.5,0.47,5894
1,0,1,1.0,2.0,3.1,0.21,5987
0,1,0,3.0,5.0,5.6,0.49,5830
0,0,0,4.0,8.0,8.9,0.76,5926
0,1,1,2.0,3.0,5.1,0.47,5871
0,0,1,2.0,4.0,5.3,0.49,6016
0,1,0,3.0,6.0,8.6,0.72,5781
0,1,1,1.0,1.0,3.4,0.23,6053
1,1,0,3.0,8.0,8.5,0.8,5773
0,1,1,2.0,4.0,5.9,0.41,5946
0,1,1,2.0,3.0,5.7,0.36,5817
0,1,0,3.0,6.0,5.4,0.43,6059
1,1,1,3.0,5.0,6.3,0.46,5846
1,1,0,3.0,4.0,3.9,0.29,5923
1,1,0,3.0,5.0,7.5,0.54,5913
1,1,0,2.0,4.0,6.5,0.53,6101
0,1,0,1.0,3.0,5.9,0.46,5805
1,0,0,4.0,7.0,7.9,0.6,5822
0,0,1,0.0,1.0,3.2,0.11,5778
0,1,0,3.0,6.0,6.7,0.52,6070
0,1,1,1.0,3.0,4.8,0.38,5978
0,1,1,1.0,3.0,5.5,0.39,5886
0,0,0,2.0,5.0,8.5,0.67,5951
1,1,0,1.0,2.0,1.8,0.12,5797
0,1,0,3.0,4.0,6.6,0.45,6078
1,0,1,0.0,1.0,0.0,0.0,6041
1,0,1,2.0,2.0,4.8,0.25,5994
0,1,1,1.0,3.0,3.6,0.2,6032
0,1,0,4.0,9.0,9.7,0.86,5935
0,0,0,2.0,5.0,6.2,0.53,5933
0,0,0,2.0,5.0,8.0,0.59,6085
1,1,1,2.0,5.0,7.1,0.49,5999
0,0,0,4.0,7.0,8.1,0.77,5779
0,0,0,2.0,5.0,6.5,0.51,5886
0,1,1,3.0,5.0,5.2,0.34,5855
0,0,1,0.0,1.0,0.8,0.07,6012
1,0,1,2.0,3.0,4.2,0.28,5942
0,0,1,2.0,5.0,6.0,0.48,5911
0,0,0,1.0,3.0,4.3,0.23,5819
1,1,1,1.0,2.0,5.1,0.34,6052
1,1,1,1.0,3.0,3.8,0.18,5999
1,0,1,2.0,3.0,5.7,0.39,6008
1,1,1,2.0,6.0,8.7,0.71,5778
0,1,0,3.0,6.0,7.8,0.59,6066
0,1,0,1.0,2.0,1.1,0.06,5868
1,1,1,2.0,3.0,4.8,0.25,6088
1,1,0,2.0,5.0,7.1,0.67,5746
1,1,0,3.0,5.0,6.8,0.56,5886
0,1,0,3.0,5.0,4.9,0.38,6059
1,1,1,0.0,1.0,2.5,0.14,5806
1,0,0,2.0,5.0,4.0,0.31,5819
1,1,0,3.0,7.0,7.1,0.63,5947
1,1,1,1.0,1.0,4.8,0.26,5857
0,1,1,3.0,6.0,4.9,0.41,6101
0,1,1,1.0,2.0,4.3,0.28,5777
1,0,1,2.0,4.0,4.9,0.29,5877
1,1,0,0.0,1.0,0.9,0.06,5771
0,0,0,3.0,7.0,8.6,0.68,6089
1,0,1,2.0,3.0,5.0,0.29,6021
0,0,0,0.0,1.0,4.0,0.19,5864
1,1,0,2.0,4.0,4.9,0.3,5748
1,1,0,3.0,5.0,5.7,0.5,5870
0,1,1,4.0,7.0,5.7,0.51,5756
0,1,1,0.0,1.0,2.5,0.09,6060
1,0,1,2.0,6.0,6.7,0.61,5841
0,1,1,2.0,2.0,3.7,0.29,5852
1,1,1,1.0,4.0,5.6,0.34,6078
1,1,0,2.0,6.0,6.6,0.57,6050
0,1,0,2.0,4.0,5.3,0.47,5865
0,1,0,1.0,3.0,5.3,0.38,5902
1,0,1,2.0,5.0,6.1,0.55,5992
0,1,0,3.0,6.0,5.9,0.37,5916
0,1,1,4.0,7.0,7.3,0.63,5778
0,1,1,2.0,4.0,5.1,0.32,5758
1,0,1,2.0,4.0,4.9,0.41,5769
1,0,0,4.0,7.0,7.2,0.61,5834
1,1,1,1.0,3.0,6.1,0.47,5913
0,1,1,3.0,8.0,10.0,0.91,5794
0,1,1,2.0,3.0,4.2,0.34,6014
1,1,1,2.0,4.0,5.7,0.47,5977
1,0,1,2.0,4.0,6.4,0.44,5967
0,1,1,0.0,1.0,3.3,0.19,6006
0,0,0,3.0,6.0,7.2,0.68,5975
0,0,1,1.0,3.0,5.5,0.32,6073
0,1,1,2.0,5.0,5.0,0.45,6090
0,1,0,2.0,2.0,4.4,0.27,5980
0,1,1,0.0,1.0,5.2,0.28,6107
0,1,1,2.0,3.0,4.0,0.34,6095
0,1,1,2.0,5.0,6.1,0.6,6053
0,1,0,3.0,5.0,5.4,0.47,5811
1,0,1,2.0,5.0,6.8,0.58,5799
0,1,1,3.0,4.0,5.1,0.44,6035
0,0,1,1.0,4.0,5.3,0.4,5837
1,1,0,5.0,9.0,10.0,0.91,5744
0,0,0,5.0,9.0,8.1,0.87,6056
1,1,1,3.0,6.0,5.6,0.51,6096
0,1,0,2.0,2.0,4.3,0.2,5816
1,0,0,1.0,3.0,5.6,0.5,5956
1,0,1,2.0,3.0,3.0,0.23,5928
0,1,1,2.0,4.0,5.3,0.32,5993
0,1,1,1.0,3.0,4.5,0.39,5858
1,0,1,1.0,2.0,4.2,0.29,5994
1,1,1,1.0,3.0,5.8,0.36,5814
1,1,0,4.0,8.0,8.0,0.7,5993
0,0,1,1.0,3.0,4.6,0.24,6050
1,1,0,4.0,7.0,7.6,0.57,5864
0,1,1,3.0,5.0,4.7,0.4,5943
1,0,0,3.0,6.0,7.8,0.75,6052
1,1,0,5.0,10.0,8.1,0.86,5957
0,0,0,1.0,2.0,4.4,0.2,5851
0,1,1,3.0,5.0,5.1,0.35,6083
1,1,0,2.0,3.0,5.7,0.37,6089
1,0,0,2.0,6.0,8.3,0.66,5941
0,1,1,2.0,4.0,6.6,0.45,5867
0,0,1,1.0,3.0,5.5,0.48,5788
0,1,0,4.0,9.0,10.0,1.0,5859
0,0,1,2.0,4.0,5.0,0.44,5909
1,1,0,1.0,3.0,5.8,0.39,5924
1,0,0,2.0,5.0,5.8,0.47,6011
0,1,0,1.0,3.0,3.3,0.18,5882
1,0,0,2.0,6.0,7.1,0.61,5942
0,0,0,2.0,3.0,6.3,0.5,5799
0,1,0,3.0,4.0,5.2,0.28,6082
1,1,1,4.0,7.0,6.4,0.58,5879
1,0,0,2.0,5.0,7.2,0.62,5861
0,0,0,1.0,3.0,2.7,0.22,5809
1,1,0,2.0,4.0,5.4,0.33,5932
0,1,0,2.0,6.0,7.5,0.72,5870
0,0,1,0.0,1.0,1.3,0.08,5894
0,0,0,3.0,7.0,7.4,0.52,5800
1,1,0,4.0,9.0,9.7,0.84,5966
1,0,0,3.0,7.0,7.1,0.68,5863
0,1,1,3.0,5.0,5.9,0.45,6096
1,1,0,3.0,7.0,9.6,0.82,5857
1,1,1,2.0,4.0,7.0,0.47,6065
1,0,1,2.0,5.0,6.1,0.47,6101
1,1,1,1.0,1.0,2.7,0.08,6060
1,1,1,2.0,4.0,5.5,0.38,5823
0,1,0,2.0,4.0,3.7,0.31,5933
0,0,1,0.0,2.0,3.8,0.32,5982
0,1,1,2.0,4.0,4.2,0.31,6101
0,0,0,3.0,5.0,5.2,0.48,6070
0,1,0,3.0,6.0,7.7,0.61,5781
0,0,1,3.0,7.0,8.4,0.71,5773
0,1,1,1.0,4.0,5.7,0.36,6107
0,1,1,1.0,2.0,2.7,0.21,5966
0,1,0,3.0,7.0,8.8,0.81,6070
1,1,0,2.0,4.0,4.9,0.41,5901
0,0,1,2.0,2.0,4.2,0.28,5992
0,1,0,3.0,5.0,7.9,0.58,5793
1,1,1,2.0,4.0,3.9,0.22,6023
1,0,1,2.0,3.0,5.7,0.47,6062
1,1,1,1.0,2.0,4.8,0.34,5966
0,1,1,1.0,3.0,4.7,0.43,6004
1,0,1,4.0,7.0,8.2,0.62,5926
1,1,1,3.0,7.0,8.7,0.7,6046
0,1,1,3.0,6.0,4.6,0.39,5858
0,1,0,2.0,3.0,5.9,0.42,6052
0,0,1,1.0,1.0,4.4,0.23,5794
0,1,1,1.0,2.0,4.7,0.29,5912
0,1,0,2.0,5.0,7.6,0.57,5823
0,0,0,3.0,5.0,6.2,0.59,5800
0,1,0,1.0,1.0,3.8,0.21,6026
0,1,0,3.0,5.0,5.4,0.39,6037
1,1,1,3.0,5.0,7.6,0.6,5810
1,1,1,2.0,4.0,4.0,0.35,5978
0,1,0,3.0,6.0,7.1,0.68,6003
0,0,0,4.0,8.0,8.1,0.71,5863
1,0,0,1.0,1.0,5.0,0.28,6045
0,1,0,2.0,4.0,7.2,0.66,6018
0,1,1,3.0,5.0,4.6,0.39,5950
0,0,1,1.0,2.0,3.4,0.23,5975
1,1,1,2.0,5.0,6.6,0.59,5835
0,1,0,2.0,6.0,6.6,0.66,5865
0,1,0,3.0,6.0,7.5,0.58,5769
1,1,1,0.0,1.0,0.1,0.0,5783
0,1,1,2.0,2.0,4.3,0.27,5865
0,0,1,2.0,3.0,3.3,0.23,5807
1,1,0,3.0,6.0,8.1,0.63,5964
1,1,1,1.0,4.0,6.1,0.46,5890
1,1,1,2.0,3.0,6.9,0.49,6099
0,0,1,0.0,2.0,4.1,0.18,5963
1,0,1,0.0,1.0,3.5,0.25,6079
1,1,0,1.0,3.0,5.1,0.26,5939
1,0,0,3.0,7.0,7.3,0.6,5960
0,1,1,1.0,2.0,3.2,0.27,5953
0,1,1,4.0,9.0,10.0,0.97,5819
0,1,1,3.0,5.0,5.1,0.44,5906
0,0,0,2.0,4.0,5.2,0.38,5880
0,1,1,1.0,4.0,5.1,0.32,5823
1,1,0,3.0,4.0,4.9,0.34,5984
0,1,1,2.0,4.0,6.4,0.45,6056
0,1,1,1.0,3.0,2.8,0.17,5924
0,1,1,1.0,3.0,3.6,0.19,5908
0,1,1,3.0,5.0,6.1,0.38,5782
0,0,1,1.0,3.0,4.9,0.38,6085
1,1,1,3.0,7.0,8.4,0.7,6039
1,0,1,1.0,3.0,3.6,0.18,5847
1,1,1,2.0,2.0,5.0,0.27,5791
0,1,0,2.0,5.0,6.8,0.53,6033
1,0,0,1.0,3.0,5.7,0.34,5964
0,0,0,1.0,1.0,3.8,0.28,6079
0,1,0,2.0,3.0,5.7,0.39,6068
0,0,0,4.0,8.0,8.2,0.74,6035
1,0,1,3.0,7.0,8.6,0.7,5745
1,1,0,4.0,8.0,6.6,0.53,5818
0,1,0,1.0,3.0,6.5,0.46,5989
0,1,1,2.0,3.0,3.4,0.15,5957
0,1,1,3.0,5.0,5.4,0.3,5799
1,1,1,3.0,8.0,10.0,1.0,6036
1,0,0,3.0,5.0,6.7,0.54,6075
0,1,0,3.0,7.0,6.1,0.53,5766
0,1,0,3.0,5.0,5.7,0.47,5839
0,1,1,1.0,2.0,5.6,0.39,5943
0,1,1,1.0,2.0,5.1,0.41,5955
0,1,0,2.0,3.0,3.5,0.29,5851
0,0,1,1.0,2.0,6.2,0.47,5857
1,1,0,3.0,7.0,7.8,0.6,5953
1,0,0,2.0,4.0,3.9,0.26,5826
1,1,0,1.0,1.0,3.9,0.21,5936
0,1,1,3.0,4.0,5.3,0.46,5861
1,1,0,2.0,4.0,6.3,0.55,5748
1,0,0,3.0,6.0,5.8,0.52,5914
1,1,0,3.0,7.0,7.7,0.71,5826
0,0,1,2.0,2.0,1.7,0.08,5996
1,0,1,3.0,6.0,7.4,0.55,6064
1,1,1,2.0,4.0,4.7,0.34,5747
0,0,0,3.0,7.0,6.8,0.51,6023
0,1,0,2.0,5.0,6.5,0.57,5972
1,1,0,2.0,3.0,3.5,0.27,5835
1,0,0,1.0,4.0,6.3,0.5,5789
1,1,0,2.0,6.0,6.9,0.53,6048
0,1,0,2.0,4.0,6.7,0.45,5837
0,1,1,0.0,1.0,0.0,0.0,5847
0,1,0,3.0,5.0,5.7,0.48,5978
0,0,1,1.0,3.0,3.0,0.19,5808
1,1,1,2.0,3.0,5.8,0.46,5805
0,1,1,1.0,2.0,4.9,0.3,6068
0,1,0,1.0,3.0,3.3,0.26,6098
0,0,1,2.0,3.0,2.0,0.16,5789
0,1,0,2.0,5.0,7.2,0.51,5762
0,0,1,2.0,5.0,7.2,0.58,5769
0,1,1,0.0,2.0,2.4,0.11,5756
0,0,1,3.0,5.0,4.6,0.31,6009
0,1,1,3.0,7.0,6.1,0.52,5760
1,1,0,2.0,5.0,5.8,0.56,5830
0,0,1,0.0,1.0,0.7,0.0,5933
0,1,1,0.0,1.0,2.4,0.19,5790
1,0,0,2.0,5.0,6.7,0.51,5981
0,1,0,2.0,5.0,7.2,0.72,5798
1,1,0,2.0,5.0,7.1,0.56,5952
1,1,1,1.0,2.0,2.8,0.2,6105
0,0,0,2.0,5.0,7.2,0.56,6067
0,0,1,3.0,5.0,4.4,0.39,5932
1,0,1,1.0,3.0,6.1,0.37,5779
1,1,0,3.0,6.0,8.0,0.64,5927
0,0,0,3.0,5.0,6.1,0.49,5906
1,1,0,1.0,4.0,5.9,0.57,6014
1,1,1,3.0,5.0,6.2,0.54,5936
0,1,0,3.0,6.0,7.9,0.67,6055
0,1,1,3.0,5.0,7.2,0.69,5924
1,1,0,4.0,9.0,10.0,0.98,5904
0,1,0,1.0,1.0,3.9,0.26,6017
1,0,0,3.0,5.0,5.3,0.44,6060
0,0,0,1.0,3.0,6.7,0.46,5820
0,1,1,4.0,8.0,8.1,0.76,5832
1,1,0,2.0,3.0,3.6,0.27,5839
0,1,1,1.0,3.0,5.4,0.35,5798
1,0,0,3.0,4.0,6.0,0.48,5859
0,0,1,0.0,1.0,1.5,0.1,5810
1,1,0,4.0,6.0,6.5,0.54,5818
1,0,1,4.0,6.0,6.7,0.61,5743
1,1,1,3.0,6.0,7.1,0.63,6027
1,0,1,2.0,5.0,7.2,0.66,5992
1,1,1,2.0,4.0,6.2,0.4,5959
0,1,1,2.0,3.0,5.4,0.46,6037
1,1,0,0.0,1.0,1.4,0.11,6085
0,1,1,3.0,6.0,5.4,0.51,5826
0,1,1,2.0,2.0,3.4,0.25,6024
1,1,1,3.0,6.0,5.9,0.5,5793
0,1,1,2.0,3.0,4.1,0.19,6039
0,1,1,1.0,3.0,3.1,0.13,5998
1,0,1,2.0,5.0,5.8,0.37,5927
1,0,1,1.0,4.0,6.0,0.38,6092
1,1,1,3.0,6.0,7.0,0.58,5883
1,1,0,3.0,6.0,8.6,0.68,5929
0,0,0,1.0,2.0,4.5,0.39,5851
1,1,0,1.0,3.0,3.5,0.16,5856
0,0,0,2.0,3.0,5.9,0.44,5808
1,1,0,4.0,9.0,9.9,0.89,5807
0,0,0,4.0,7.0,8.3,0.77,5881
1,1,1,3.0,5.0,6.9,0.52,5969
0,1,1,3.0,5.0,6.0,0.41,6065
1,1,1,1.0,4.0,6.2,0.53,5824
0,1,1,1.0,2.0,5.4,0.49,5920
1,0,0,4.0,7.0,7.6,0.56,5915
1,0,1,2.0,5.0,7.8,0.59,5835
0,1,1,1.0,3.0,5.6,0.47,5892
1,1,1,2.0,6.0,6.5,0.55,6091
1,0,1,1.0,2.0,5.9,0.43,5859
0,1,1,0.0,1.0,3.0,0.15,5994
1,1,0,3.0,5.0,6.2,0.6,5935
0,0,0,3.0,6.0,6.9,0.5,5935
0,0,1,3.0,5.0,5.2,0.29,5894
1,1,1,2.0,4.0,5.2,0.45,5751
0,0,0,2.0,3.0,6.4,0.49,6002
0,0,0,2.0,4.0,5.0,0.29,6019
1,1,0,1.0,3.0,4.9,0.38,5883
0,0,0,0.0,1.0,0.4,0.02,5755
1,1,1,3.0,5.0,7.1,0.6,5760
0,1,0,3.0,7.0,7.6,0.69,5805
0,0,1,3.0,6.0,7.5,0.53,6062
1,1,1,3.0,7.0,8.0,0.6,5852
0,1,1,2.0,3.0,2.9,0.17,5862
0,0,1,3.0,5.0,5.0,0.44,5937
0,0,0,1.0,2.0,2.0,0.16,5808
1,0,1,3.0,6.0,5.0,0.34,5899
0,1,0,1.0,2.0,4.3,0.33,5887
0,1,0,5.0,9.0,9.0,0.79,5935
1,1,0,3.0,6.0,6.7,0.57,5774
1,0,1,3.0,7.0,6.5,0.58,5854
1,1,1,3.0,4.0,5.3,0.43,5857
1,1,0,5.0,9.0,9.5,0.9,5779
1,1,0,2.0,4.0,5.5,0.31,6040
1,0,0,2.0,6.0,7.6,0.68,6101
0,0,1,2.0,5.0,6.0,0.48,6019
1,0,1,2.0,4.0,6.0,0.38,5810
1,1,1,2.0,3.0,5.1,0.45,5918
0,0,1,1.0,2.0,5.8,0.44,5883
1,1,1,3.0,7.0,7.1,0.57,5832
1,1,0,3.0,6.0,6.9,0.57,5837
1,0,1,4.0,8.0,8.8,0.72,5951
0,1,0,2.0,5.0,6.7,0.51,5898
1,1,1,2.0,5.0,6.0,0.38,5937
0,1,0,1.0,2.0,3.2,0.27,5914
0,0,0,3.0,6.0,7.3,0.56,6088
1,1,0,4.0,9.0,10.0,0.9,6100
1,1,1,1.0,2.0,3.8,0.3,5844
0,1,1,3.0,5.0,5.7,0.34,5957
1,1,0,1.0,5.0,6.5,0.51,5982
1,0,1,0.0,1.0,3.7,0.16,5932
0,1,0,2.0,4.0,4.7,0.36,6012
1,1,0,3.0,5.0,7.6,0.56,5893
0,0,0,2.0,4.0,5.7,0.38,5896
0,1,1,2.0,2.0,2.9,0.22,5905
0,1,1,0.0,1.0,3.3,0.15,5930
1,1,0,2.0,4.0,5.7,0.5,5982
1,1,1,0.0,2.0,4.2,0.27,5912
0,1,1,2.0,4.0,5.2,0.38,5993
1,1,1,2.0,4.0,6.2,0.51,6061
1,1,0,3.0,6.0,7.4,0.55,5990
1,0,1,1.0,1.0,3.3,0.26,5898
1,0,1,3.0,7.0,7.8,0.68,5852
1,1,1,2.0,6.0,7.0,0.65,5816
0,0,1,2.0,5.0,5.9,0.35,6039
1,1,0,3.0,6.0,5.5,0.52,5893
1,1,0,5.0,10.0,10.0,1.0,6075
1,1,1,1.0,3.0,4.4,0.33,5945
1,0,0,2.0,5.0,7.7,0.57,5824
1,0,1,1.0,1.0,0.5,0.05,5942
0,0,1,0.0,1.0,3.8,0.16,5925
0,1,1,3.0,6.0,7.1,0.56,6021
1,1,0,2.0,4.0,6.5,0.58,5862
1,1,0,2.0,3.0,5.4,0.38,6051
1,1,1,2.0,3.0,5.2,0.4,6069
1,0,0,2.0,5.0,6.7,0.52,5993
0,0,1,2.0,6.0,5.7,0.53,5825
1,1,1,2.0,5.0,8.6,0.69,5845
0,0,0,3.0,6.0,6.3,0.61,6059
0,1,0,2.0,5.0,5.8,0.53,5751
1,1,0,3.0,7.0,8.4,0.68,5845
1,0,1,3.0,6.0,4.8,0.31,5990
0,0,1,2.0,4.0,4.4,0.4,5867
1,1,1,2.0,5.0,5.2,0.42,5892
1,0,1,5.0,8.0,9.5,0.82,5812
1,0,1,2.0,4.0,5.6,0.37,6055
0,1,1,3.0,5.0,5.6,0.32,6060
1,1,1,4.0,7.0,7.4,0.56,5927
1,1,0,2.0,4.0,3.9,0.26,5760
1,1,0,1.0,4.0,5.8,0.54,5832
0,0,1,2.0,6.0,6.9,0.57,6037
0,1,0,2.0,5.0,6.3,0.51,6042
0,1,1,3.0,5.0,5.0,0.44,5915
0,1,0,2.0,5.0,6.0,0.54,5899
1,1,0,3.0,7.0,6.2,0.57,5997
0,1,1,1.0,3.0,5.8,0.47,6029
0,0,0,2.0,5.0,7.3,0.57,5913
0,1,0,0.0,2.0,4.0,0.23,5842
0,0,0,2.0,4.0,6.4,0.57,5952
0,0,1,1.0,2.0,2.5,0.18,5794
1,1,0,2.0,2.0,3.3,0.23,6043
1,1,1,1.0,4.0,4.0,0.32,5949
1,0,0,2.0,6.0,7.8,0.66,6092
1,1,0,3.0,6.0,7.4,0.52,5855
1,0,1,3.0,6.0,8.5,0.66,5985
0,1,0,1.0,4.0,4.8,0.36,5889
0,1,0,1.0,4.0,7.3,0.55,5806
1,1,0,4.0,7.0,7.3,0.62,5967
0,1,0,3.0,6.0,5.4,0.49,5981
0,0,1,4.0,6.0,7.1,0.63,5991
0,1,0,4.0,8.0,7.4,0.71,5950
1,1,0,2.0,5.0,4.6,0.32,5900
0,1,0,2.0,5.0,7.6,0.69,6005
1,1,0,0.0,1.0,4.0,0.21,5844
1,1,1,2.0,4.0,5.5,0.33,5938
0,1,1,3.0,4.0,5.3,0.42,5760
1,0,0,3.0,6.0,6.8,0.62,5786
0,0,1,2.0,2.0,4.3,0.26,5807
0,1,1,2.0,4.0,6.9,0.66,5847
0,1,1,1.0,2.0,4.2,0.36,5807
0,1,0,1.0,3.0,3.5,0.2,5988
1,1,0,4.0,8.0,8.5,0.85,5876
0,0,0,3.0,5.0,7.1,0.53,6055
0,1,0,2.0,5.0,6.8,0.61,5864
0,0,1,1.0,2.0,4.3,0.31,5762
0,1,1,1.0,4.0,5.4,0.43,5816
1,1,1,1.0,2.0,6.3,0.41,5782
0,1,1,3.0,5.0,6.6,0.44,5885
0,0,1,1.0,1.0,3.1,0.25,6013
0,1,0,2.0,4.0,7.6,0.57,5946
0,1,1,3.0,5.0,5.9,0.42,6008
1,1,0,3.0,5.0,7.6,0.6,5863
1,1,1,0.0,1.0,0.0,0.0,5778
0,1,0,2.0,4.0,4.7,0.36,5941
0,1,0,4.0,8.0,8.9,0.84,6058
1,1,0,3.0,5.0,7.1,0.52,6065
0,1,1,2.0,4.0,3.7,0.25,5797
1,1,0,3.0,4.0,6.4,0.44,5988
0,1,1,1.0,3.0,5.9,0.34,5866
0,1,1,0.0,2.0,3.0,0.24,5855
0,0,1,1.0,4.0,4.6,0.3,5912
1,1,0,2.0,5.0,6.5,0.42,5949
1,1,0,4.0,7.0,6.7,0.64,5848
0,0,0,2.0,3.0,2.6,0.21,5827
0,1,0,1.0,3.0,4.7,0.35,6093
0,1,1,3.0,3.0,4.2,0.28,5787
1,1,0,3.0,6.0,4.9,0.44,5959
1,1,0,2.0,5.0,6.0,0.54,5954
0,1,0,2.0,5.0,7.0,0.59,5929
0,0,1,2.0,4.0,4.8,0.31,5870
0,1,1,1.0,3.0,4.8,0.43,5911
1,1,1,1.0,2.0,4.7,0.39,5782
1,1,1,2.0,4.0,3.6,0.28,6046
0,1,1,1.0,3.0,4.4,0.29,5926
0,0,0,1.0,3.0,7.0,0.53,5983
0,0,0,3.0,4.0,5.9,0.48,6100
0,1,1,2.0,4.0,5.0,0.38,6094
0,0,0,2.0,4.0,6.0,0.51,5902
1,0,1,2.0,3.0,5.7,0.39,5892
0,0,1,2.0,2.0,2.9,0.09,5962
0,0,1,1.0,3.0,4.4,0.32,6007
1,0,1,0.0,1.0,4.6,0.22,6061
0,1,1,2.0,4.0,5.9,0.34,6053
1,1,0,3.0,5.0,5.3,0.45,6002
0,1,0,3.0,8.0,9.0,0.73,5883
1,1,0,0.0,2.0,2.1,0.13,5804
0,1,1,3.0,6.0,7.3,0.55,5969
0,1,1,4.0,9.0,9.4,1.0,5947
1,1,0,3.0,7.0,5.7,0.54,5872
1,1,1,2.0,4.0,8.3,0.63,5827
0,1,0,2.0,3.0,4.9,0.35,5895
0,1,0,2.0,4.0,7.4,0.53,6041
1,1,0,2.0,5.0,5.3,0.38,6003
0,1,1,0.0,1.0,0.9,0.03,6028
0,0,0,3.0,5.0,4.6,0.4,6085
0,1,1,2.0,4.0,7.0,0.5,6022
1,1,1,1.0,3.0,6.3,0.41,5922
0,1,0,3.0,5.0,6.7,0.58,6048
0,0,0,2.0,5.0,6.5,0.49,5891
1,1,0,3.0,7.0,7.7,0.8,6052
1,1,1,0.0,2.0,2.7,0.2,5819
1,1,0,4.0,7.0,7.9,0.66,5997
1,1,0,1.0,3.0,4.0,0.18,5967
0,1,1,1.0,1.0,0.0,0.0,6104
1,0,0,2.0,6.0,7.2,0.52,6054
1,1,1,1.0,2.0,3.0,0.24,6099
0,1,1,0.0,2.0,1.7,0.11,6108
0,0,1,0.0,2.0,4.4,0.33,5905
1,1,0,0.0,1.0,3.6,0.28,5771
0,1,1,2.0,6.0,9.0,0.72,5881
0,1,1,3.0,4.0,6.5,0.42,5840
0,1,1,0.0,2.0,2.9,0.23,5883
0,1,1,0.0,1.0,5.3,0.3,5970
1,0,1,2.0,4.0,5.0,0.4,5860
1,0,0,3.0,6.0,7.1,0.57,6080
1,0,1,3.0,4.0,6.2,0.42,5923
0,1,1,2.0,4.0,4.4,0.38,5993
0,1,1,1.0,1.0,2.0,0.1,5943
1,1,0,2.0,4.0,4.3,0.38,5824
1,0,1,2.0,4.0,6.6,0.57,6072
1,1,1,2.0,4.0,7.5,0.57,5843
1,1,1,3.0,6.0,5.4,0.5,5915
1,1,0,4.0,9.0,7.7,0.78,6071
0,1,0,3.0,7.0,8.0,0.72,6040
1,0,1,2.0,4.0,6.4,0.5,5743
0,1,1,1.0,3.0,3.7,0.31,5816
0,1,0,1.0,3.0,3.2,0.26,6014
